repo,stars,repo_size_mb,issue_number,issue_title,issue_url,pr_number,pr_url,merged_at,additions,deletions,changed_files,is_merged
dottxt-ai/outlines,12678,47.43,1498,Add library specific handling of tensors in logits processors,https://github.com/dottxt-ai/outlines/pull/1498,1498,https://github.com/dottxt-ai/outlines/pull/1498,2025-03-25T08:23:27Z,1103,309,28,2025-03-25T08:23:27Z
dottxt-ai/outlines,12678,47.43,1454,Create the `Application` class,https://github.com/dottxt-ai/outlines/pull/1454,1454,https://github.com/dottxt-ai/outlines/pull/1454,2025-03-16T22:29:37Z,201,267,7,2025-03-16T22:29:37Z
dottxt-ai/outlines,12678,47.43,1494,Modify Generator to allow passing a logits processor to it,https://github.com/dottxt-ai/outlines/pull/1494,1494,https://github.com/dottxt-ai/outlines/pull/1494,2025-03-13T18:32:38Z,278,92,10,2025-03-13T18:32:38Z
dottxt-ai/outlines,12678,47.43,1493,Move json_schema functions from `fsm` to `types/utils.py`,https://github.com/dottxt-ai/outlines/pull/1493,1493,https://github.com/dottxt-ai/outlines/pull/1493,2025-03-12T11:26:16Z,142,173,8,2025-03-12T11:26:16Z
dottxt-ai/outlines,12678,47.43,1441,Refactor the type system,https://github.com/dottxt-ai/outlines/pull/1441,1441,https://github.com/dottxt-ai/outlines/pull/1441,2025-03-11T22:05:49Z,2286,455,42,2025-03-11T22:05:49Z
dottxt-ai/outlines,12678,47.43,1483,Add stream method to Generator and Model classes,https://github.com/dottxt-ai/outlines/pull/1483,1483,https://github.com/dottxt-ai/outlines/pull/1483,2025-03-07T21:35:51Z,210,71,19,2025-03-07T21:35:51Z
dottxt-ai/outlines,12678,47.43,1467,"Remove SequenceGeneratorAdapter, fsm and Sampler",https://github.com/dottxt-ai/outlines/pull/1467,1467,https://github.com/dottxt-ai/outlines/pull/1467,2025-03-04T07:10:41Z,22,1693,16,2025-03-04T07:10:41Z
dottxt-ai/outlines,12678,47.43,1462,Remove the generate functions,https://github.com/dottxt-ai/outlines/pull/1462,1462,https://github.com/dottxt-ai/outlines/pull/1462,2025-02-28T14:37:55Z,119,1042,22,2025-02-28T14:37:55Z
dottxt-ai/outlines,12678,47.43,1455,Remove the model Exllamav2,https://github.com/dottxt-ai/outlines/pull/1455,1455,https://github.com/dottxt-ai/outlines/pull/1455,2025-02-27T19:15:55Z,17,1294,13,2025-02-27T19:15:55Z
dottxt-ai/outlines,12678,47.43,1453,Refactor the VLLM model,https://github.com/dottxt-ai/outlines/pull/1453,1453,https://github.com/dottxt-ai/outlines/pull/1453,2025-02-27T14:10:28Z,227,350,5,2025-02-27T14:10:28Z
dottxt-ai/outlines,12678,47.43,1452,Add support for Transformers audio models,https://github.com/dottxt-ai/outlines/pull/1452,1452,https://github.com/dottxt-ai/outlines/pull/1452,2025-02-26T23:32:08Z,256,189,11,2025-02-26T23:32:08Z
dottxt-ai/outlines,12678,47.43,1449,Remove the custom sampling loop (SequenceGenerator),https://github.com/dottxt-ai/outlines/pull/1449,1449,https://github.com/dottxt-ai/outlines/pull/1449,2025-02-26T00:56:44Z,3,1191,5,2025-02-26T00:56:44Z
dottxt-ai/outlines,12678,47.43,1417,Add integration with Dottxt,https://github.com/dottxt-ai/outlines/pull/1417,1417,https://github.com/dottxt-ai/outlines/pull/1417,2025-02-24T00:37:31Z,210,2,5,2025-02-24T00:37:31Z
dottxt-ai/outlines,12678,47.43,1440,Rename `Prompt` to `Template` and add deprecation warning to the `prompt` decorator,https://github.com/dottxt-ai/outlines/pull/1440,1440,https://github.com/dottxt-ai/outlines/pull/1440,2025-02-24T08:46:30Z,302,219,19,2025-02-24T08:46:30Z
dottxt-ai/outlines,12678,47.43,1430,Refactor the Transformers and TransformersVision model,https://github.com/dottxt-ai/outlines/pull/1430,1430,https://github.com/dottxt-ai/outlines/pull/1430,2025-02-21T21:36:52Z,797,1362,13,2025-02-21T21:36:52Z
dottxt-ai/outlines,12678,47.43,1415,Create an integration with Ollama,https://github.com/dottxt-ai/outlines/pull/1415,1415,https://github.com/dottxt-ai/outlines/pull/1415,2025-02-19T20:58:26Z,256,3,6,2025-02-19T20:58:26Z
dottxt-ai/outlines,12678,47.43,1403,Add a DSL to generate regular expressions,https://github.com/dottxt-ai/outlines/pull/1403,1403,https://github.com/dottxt-ai/outlines/pull/1403,2025-02-19T20:57:47Z,1267,246,24,2025-02-19T20:57:47Z
dottxt-ai/outlines,12678,47.43,1385,Create a base class for the models,https://github.com/dottxt-ai/outlines/pull/1385,1385,https://github.com/dottxt-ai/outlines/pull/1385,2025-02-16T09:29:47Z,208,40,10,2025-02-16T09:29:47Z
dottxt-ai/outlines,12678,47.43,1298,Refactor the llama.cpp interface,https://github.com/dottxt-ai/outlines/pull/1298,1298,https://github.com/dottxt-ai/outlines/pull/1298,2024-12-16T15:08:55Z,516,830,13,2024-12-16T15:08:55Z
dottxt-ai/outlines,12678,47.43,1243,Add Gemini integration,https://github.com/dottxt-ai/outlines/pull/1243,1243,https://github.com/dottxt-ai/outlines/pull/1243,2024-11-27T13:18:07Z,386,10,7,2024-11-27T13:18:07Z
dottxt-ai/outlines,12678,47.43,1240,Refactor the interface for the OpenAI API,https://github.com/dottxt-ai/outlines/pull/1240,1240,https://github.com/dottxt-ai/outlines/pull/1240,2024-11-22T13:04:52Z,289,392,6,2024-11-22T13:04:52Z
dottxt-ai/outlines,12678,47.43,1142,Integrate OpenAI API Structured Generation,https://github.com/dottxt-ai/outlines/pull/1142,1142,https://github.com/dottxt-ai/outlines/pull/1142,2024-09-17T13:24:17Z,197,289,15,2024-09-17T13:24:17Z
dottxt-ai/outlines,12678,47.43,1204,Compatibility updates for next `outlines-core` release,https://github.com/dottxt-ai/outlines/pull/1204,1204,https://github.com/dottxt-ai/outlines/pull/1204,2024-10-15T12:49:09Z,341,31,10,2024-10-15T12:49:09Z
dottxt-ai/outlines,12678,47.43,1067,Update `CFGGuide` to use `outlines.fsm.parsing`. Enable `generate.cfg`,https://github.com/dottxt-ai/outlines/pull/1067,1067,https://github.com/dottxt-ai/outlines/pull/1067,2024-08-31T02:03:55Z,1541,658,24,2024-08-31T02:03:55Z
dottxt-ai/outlines,12678,47.43,1061,Remove deprecated `outlines.integrations`,https://github.com/dottxt-ai/outlines/pull/1061,1061,https://github.com/dottxt-ai/outlines/pull/1061,2024-08-19T13:53:03Z,83,626,11,2024-08-19T13:53:03Z
dottxt-ai/outlines,12678,47.43,1052,Introduce `outlines.models.transformers_vision`,https://github.com/dottxt-ai/outlines/pull/1052,1052,https://github.com/dottxt-ai/outlines/pull/1052,2024-07-19T16:55:30Z,596,79,10,2024-07-19T16:55:30Z
dottxt-ai/outlines,12678,47.43,1040,Fix mamba integration by making it a variant of `outlines.models.transformers`,https://github.com/dottxt-ai/outlines/pull/1040,1040,https://github.com/dottxt-ai/outlines/pull/1040,2024-07-16T10:51:00Z,157,81,6,2024-07-16T10:51:00Z
dottxt-ai/outlines,12678,47.43,966,Update `models.transformers` to use `SequenceGeneratorAdapter` and `OutlinesLogitsProcessors`,https://github.com/dottxt-ai/outlines/pull/966,966,https://github.com/dottxt-ai/outlines/pull/966,2024-07-15T08:00:17Z,358,288,12,2024-07-15T08:00:17Z
dottxt-ai/outlines,12678,47.43,1013,`RegexFSM`: Cache Legal-Token Mask as `torch.Tensor` to Improve Performance,https://github.com/dottxt-ai/outlines/pull/1013,1013,https://github.com/dottxt-ai/outlines/pull/1013,2024-07-03T04:12:37Z,166,84,5,2024-07-03T04:12:37Z
dottxt-ai/outlines,12678,47.43,956,Introduce `outlines.models.mlxlm`,https://github.com/dottxt-ai/outlines/pull/956,956,https://github.com/dottxt-ai/outlines/pull/956,2024-06-13T22:05:25Z,645,4,13,2024-06-13T22:05:25Z
dottxt-ai/outlines,12678,47.43,903,Introduce PR Benchmark Workflow,https://github.com/dottxt-ai/outlines/pull/903,903,https://github.com/dottxt-ai/outlines/pull/903,2024-06-04T17:20:53Z,232,87,12,2024-06-04T17:20:53Z
dottxt-ai/outlines,12678,47.43,929,Fix llamacpp caching by making `LlamaCppTokenizer` an outlines `Tokenizer`,https://github.com/dottxt-ai/outlines/pull/929,929,https://github.com/dottxt-ai/outlines/pull/929,2024-05-31T22:59:33Z,169,50,5,2024-05-31T22:59:33Z
dottxt-ai/outlines,12678,47.43,911,Update caching and add tokenizer to `create_states_mapping`,https://github.com/dottxt-ai/outlines/pull/911,911,https://github.com/dottxt-ai/outlines/pull/911,2024-05-23T18:00:01Z,201,81,6,2024-05-23T18:00:01Z
dottxt-ai/outlines,12678,47.43,728,Feat/add transformers integration,https://github.com/dottxt-ai/outlines/pull/728,728,https://github.com/dottxt-ai/outlines/pull/728,2024-03-12T13:44:38Z,763,319,16,2024-03-12T13:44:38Z
dottxt-ai/outlines,12678,47.43,782,Update the `llama.cpp` integration,https://github.com/dottxt-ai/outlines/pull/782,782,https://github.com/dottxt-ai/outlines/pull/782,2024-04-10T10:30:02Z,866,384,17,2024-04-10T10:30:02Z
dottxt-ai/outlines,12678,47.43,556,Add llama logits processor,https://github.com/dottxt-ai/outlines/pull/556,556,https://github.com/dottxt-ai/outlines/pull/556,2024-02-16T10:35:23Z,649,359,19,2024-02-16T10:35:23Z
dottxt-ai/outlines,12678,47.43,618,Add Beam Search sampler,https://github.com/dottxt-ai/outlines/pull/618,618,https://github.com/dottxt-ai/outlines/pull/618,2024-02-09T17:36:56Z,519,236,8,2024-02-09T17:36:56Z
dottxt-ai/outlines,12678,47.43,533,Allow to generate several samples for each prompt,https://github.com/dottxt-ai/outlines/pull/533,533,https://github.com/dottxt-ai/outlines/pull/533,2024-02-06T15:41:23Z,535,300,19,2024-02-06T15:41:23Z
dottxt-ai/outlines,12678,47.43,574,Make OpenAI models compatible with the main API,https://github.com/dottxt-ai/outlines/pull/574,574,https://github.com/dottxt-ai/outlines/pull/574,2024-01-26T11:17:37Z,424,282,19,2024-01-26T11:17:37Z
dottxt-ai/outlines,12678,47.43,486,Add LlamaCpp integration,https://github.com/dottxt-ai/outlines/pull/486,486,https://github.com/dottxt-ai/outlines/pull/486,2024-01-08T14:15:11Z,449,5,12,2024-01-08T14:15:11Z
dottxt-ai/outlines,12678,47.43,481,update vllm patch to v0.2.6 and add regex support for `/generate`,https://github.com/dottxt-ai/outlines/pull/481,481,https://github.com/dottxt-ai/outlines/pull/481,2023-12-29T17:53:57Z,87,341,6,2023-12-29T17:53:57Z
dottxt-ai/outlines,12678,47.43,451,Restore the ability to stop when a specified string has been generated,https://github.com/dottxt-ai/outlines/pull/451,451,https://github.com/dottxt-ai/outlines/pull/451,2023-12-23T16:18:46Z,274,92,6,2023-12-23T16:18:46Z
dottxt-ai/outlines,12678,47.43,391,Add CFG-guided generation,https://github.com/dottxt-ai/outlines/pull/391,391,https://github.com/dottxt-ai/outlines/pull/391,2023-12-19T09:08:23Z,565,42,8,2023-12-19T09:08:23Z
dottxt-ai/outlines,12678,47.43,366,Refactor the sequence generation,https://github.com/dottxt-ai/outlines/pull/366,366,https://github.com/dottxt-ai/outlines/pull/366,2023-12-08T08:28:37Z,1662,1777,57,2023-12-08T08:28:37Z
dottxt-ai/outlines,12678,47.43,358,Implement `text.generate.format` constrained generation,https://github.com/dottxt-ai/outlines/pull/358,358,https://github.com/dottxt-ai/outlines/pull/358,2023-11-13T21:55:17Z,149,80,7,2023-11-13T21:55:17Z
dottxt-ai/outlines,12678,47.43,355,Build a JSON schema from a function's signature,https://github.com/dottxt-ai/outlines/pull/355,355,https://github.com/dottxt-ai/outlines/pull/355,2023-11-13T21:06:57Z,201,56,7,2023-11-13T21:06:57Z
dottxt-ai/outlines,12678,47.43,357,Remove approximate guided generation methods for OpenAI APIs,https://github.com/dottxt-ai/outlines/pull/357,357,https://github.com/dottxt-ai/outlines/pull/357,2023-11-13T11:19:30Z,336,367,20,2023-11-13T11:19:30Z
dottxt-ai/outlines,12678,47.43,272,Introduce Numba-based FSM utilities,https://github.com/dottxt-ai/outlines/pull/272,272,https://github.com/dottxt-ai/outlines/pull/272,2023-09-29T00:32:49Z,1440,889,12,2023-09-29T00:32:49Z
dottxt-ai/outlines,12678,47.43,318,Allow configurable sampling steps,https://github.com/dottxt-ai/outlines/pull/318,318,https://github.com/dottxt-ai/outlines/pull/318,2023-10-12T19:14:42Z,266,95,6,2023-10-12T19:14:42Z
dottxt-ai/outlines,12678,47.43,175,Add `Regex` generation method,https://github.com/dottxt-ai/outlines/pull/175,175,https://github.com/dottxt-ai/outlines/pull/175,2023-07-13T10:37:46Z,488,296,10,2023-07-13T10:37:46Z
dottxt-ai/outlines,12678,47.43,166,Add `Integer` sequence generator,https://github.com/dottxt-ai/outlines/pull/166,166,https://github.com/dottxt-ai/outlines/pull/166,2023-07-07T15:28:02Z,300,35,9,2023-07-07T15:28:02Z
dottxt-ai/outlines,12678,47.43,167,Use PyTorch instead of NumPy,https://github.com/dottxt-ai/outlines/pull/167,167,https://github.com/dottxt-ai/outlines/pull/167,2023-07-06T14:27:19Z,302,282,11,2023-07-06T14:27:19Z
dottxt-ai/outlines,12678,47.43,120,Vectorize function calls,https://github.com/dottxt-ai/outlines/pull/120,120,https://github.com/dottxt-ai/outlines/pull/120,2023-06-06T08:59:46Z,658,69,9,2023-06-06T08:59:46Z
dottxt-ai/outlines,12678,47.43,86,Remove the `completion` decorator,https://github.com/dottxt-ai/outlines/pull/86,86,https://github.com/dottxt-ai/outlines/pull/86,2023-05-02T13:53:02Z,51,157,5,2023-05-02T13:53:02Z
dottxt-ai/outlines,12678,47.43,69,Use Jinja filters instead of a `tool` decorator,https://github.com/dottxt-ai/outlines/pull/69,69,https://github.com/dottxt-ai/outlines/pull/69,2023-04-25T20:38:51Z,223,184,6,2023-04-25T20:38:51Z
dottxt-ai/outlines,12678,47.43,66,"Add a utility to build ""natural language functions""",https://github.com/dottxt-ai/outlines/pull/66,66,https://github.com/dottxt-ai/outlines/pull/66,2023-04-24T10:08:18Z,367,161,8,2023-04-24T10:08:18Z
dottxt-ai/outlines,12678,47.43,64,Add `tool` decorator to automatically document tools,https://github.com/dottxt-ai/outlines/pull/64,64,https://github.com/dottxt-ai/outlines/pull/64,2023-04-24T07:35:08Z,320,5,6,2023-04-24T07:35:08Z
dottxt-ai/outlines,12678,47.43,48,Remove the symbolic structure,https://github.com/dottxt-ai/outlines/pull/48,48,https://github.com/dottxt-ai/outlines/pull/48,2023-04-19T09:05:19Z,1357,1912,45,2023-04-19T09:05:19Z
dottxt-ai/outlines,12678,47.43,44,Refactor the language model interface,https://github.com/dottxt-ai/outlines/pull/44,44,https://github.com/dottxt-ai/outlines/pull/44,2023-04-07T19:09:09Z,251,119,13,2023-04-07T19:09:09Z
dottxt-ai/outlines,12678,47.43,42,Add `eval` method and `chain` function to compile outlines graphs,https://github.com/dottxt-ai/outlines/pull/42,42,https://github.com/dottxt-ai/outlines/pull/42,2023-04-05T13:29:07Z,258,16,7,2023-04-05T13:29:07Z
dottxt-ai/outlines,12678,47.43,34,Add an interactive execution mode,https://github.com/dottxt-ai/outlines/pull/34,34,https://github.com/dottxt-ai/outlines/pull/34,2023-03-29T11:49:27Z,279,81,14,2023-03-29T11:49:27Z
dottxt-ai/outlines,12678,47.43,33,Add `ImageVariable` Op and integrations with HF's StableDiffusion implementation,https://github.com/dottxt-ai/outlines/pull/33,33,https://github.com/dottxt-ai/outlines/pull/33,2023-03-29T08:44:21Z,201,16,17,2023-03-29T08:44:21Z
